Name_ID ,Name_OfficialCombined,Name_Official,,Name_FirstName,Name_ForwardName,Name_DateExpression,Name_BirthDateFilter,Name_DeathDateFilter,Name_Type,Name_KressInstitutionType,Name_InstitutionStatus,Name_Location,Name_LocationFilter,Name_InstitutionWeb,Name_Nationality ,Name_NationalityFilter,Name_ULANID,Name_ULANURI,Name_VIAFID,Name_VIAFURI,Name_LCCNID,Name_LCCNURI,Name_WikipediaURL,Name_TMSID,Name_InternalNote,Name_RelatedObjectID,Name_RelatedAcquisitionID,Name_RelatedDocumentID,Name_RelatedObjectID (previous attribution),,,
NAM1124,"Spencer Museum of Art, University of Kansas, Lawrence, Kansas","Spencer Museum of Art, University of Kansas","Spencer Museum of Art, University of Kansas",,,,,,Institution,Kress Study Collection,Current Owner,"Lawrence, Kansas",Kansas,https://spencerart.ku.edu/,,,,,126425805,http://viaf.org/viaf/126425805,n79000993,http://id.loc.gov/authorities/names/n79000993,,10638,,,,,,,,
NAM1125,"Sperandio, c. 1425/1428-c. 1504",Sperandio,Sperandio,,Sperandio,c. 1425/1428-c. 1504,1420,1509,Artist,,,,,,Mantuan,Italian,500009228,http://vocab.getty.edu/page/ulan/500009228,95737333; 41780142,http://viaf.org/viaf/95737333; http://viaf.org/viaf/41780142,nr2002043627,http://id.loc.gov/authorities/names/nr2002043627,,2276,,,,,,,,
NAM1126,"Spinelli, Andrea, 1508-1572","Spinelli, Andrea",Spinelli,Andrea,Andrea Spinelli,1508-1572,1508,1572,Artist,,,,,,Venetian,Italian,500123339,http://vocab.getty.edu/page/ulan/500123339,96591973,http://viaf.org/viaf/96591973,,,,2277,,,,,,,,
NAM1127,"Spinello Aretino, c. 1346-1410/1411",Spinello Aretino,Spinello Aretino,,Spinello Aretino,c. 1346-1410/1411,1341,1411,Artist,,,,,,Florentine,Italian,500030643,http://vocab.getty.edu/page/ulan/500030643,19930886,http://viaf.org/viaf/19930886,n85057046,http://id.loc.gov/authorities/names/n85057046,,12920,,,,,2578;2965;3619,,,
NAM1128,"St. John’s Church, Washington, District of Columbia",St. John’s Church,St. John’s Church,,,,,,Institution,Kress Gift Location,Former Owner,"Washington, District of Columbia",District of Columbia,https://stjohns-dc.org/,,,,,,,,,,37798,,,,,,,,
NAM1129,"St. John's Evangelical Lutheran Church, Allentown, Pennsylvania",St. John's Evangelical Lutheran Church,St. John's Evangelical Lutheran Church,,,,,,Institution,Kress Gift Location,Current Owner,"Allentown, Pennsylvania",Pennsylvania,http://www.stjohnsallentown.org/,,,,,,,,,,37721,,,,,,,,
NAM1130,"St. Paul's United Church of Christ, Walnutport, Pennsylvania",St. Paul's United Church of Christ,St. Paul's United Church of Christ,,,,,,Institution,Kress Gift Location,Current Owner,"Walnutport, Pennsylvania",Pennsylvania,http://www.indianland.org/,,,,,,,,,,46698,,,,,,,,
NAM1131,"St. Philip’s in the Hills, Tucson, Arizona",St. Philip’s in the Hills,St. Philip’s in the Hills,,,,,,Institution,Kress Gift Location,Current Owner,"Tucson, Arizona",Arizona,https://stphilipstucson.org/ ,,,,,,,,,,35514,,,,,,,,
NAM1132,"Stanzione, Massimo, c. 1586-c. 1656","Stanzione, Massimo",Stanzione,Massimo,Massimo Stanzione,c. 1586-c. 1656,1586,1656,Artist,,,,,,Italian,Italian,500015761,http://vocab.getty.edu/page/ulan/500015761,310519255; 30339253,http://viaf.org/viaf/310519255; http://viaf.org/viaf/30339253,nr92026550,http://id.loc.gov/authorities/names/nr92026550,,36016,,,,,,,,
NAM1133,"Starnina, Gherardo, c. 1360-before 1413","Starnina, Gherardo",Starnina,Gherardo,Gherardo Starnina,c. 1360-before 1413,1367,1418,Artist,,,,,,Italian,Italian,500004586,http://vocab.getty.edu/page/ulan/500004586,69722558,http://viaf.org/viaf/69722558,n84036759,http://id.loc.gov/authorities/names/n84036759,,10523,,,,,3573,,,
NAM1134,"Staten Island Museum at Snug Harbor, Staten Island, New York",Staten Island Museum at Snug Harbor,Staten Island Museum at Snug Harbor,,,,,,Institution,Kress Study Collection,Current Owner,"Staten Island, New York",New York,http://www.statenislandmuseum.org/,,,,,261211813,http://viaf.org/viaf/261211813,n85822947,http://id.loc.gov/authorities/names/n85822947,,45307,,,,,,,,
NAM1135,"Voss, Hermann, 1884-1969","Voss, Hermann",Voss,Hermann,,1884-1969,1884,1969,Other,,,,,,,,,,44473159,http://viaf.org/viaf/44473159,n2004021237,http://id.loc.gov/authorities/names/n2004021237,,,,,,,,,,
NAM1136,"Steen, Jan, 1625/1626-1679","Steen, Jan",Steen,Jan,Jan Steen,1625/1626-1679,1625,1679,Artist,,,,,,Dutch,Dutch,500115664,http://vocab.getty.edu/page/ulan/500115664,15041897,http://viaf.org/viaf/15041897,n79021430,http://id.loc.gov/authorities/names/n79021430,,1901,,,,,,,,
NAM1137,"di Stefano, Tommaso, c. 1495-1564","di Stefano, Tommaso",di Stefano,Tommaso,Tommaso di Stefano,c. 1495-1564,1490,1564,Artist,,,,,,Florentine,Italian,500007007,http://vocab.getty.edu/page/ulan/500007007,95723651,http://viaf.org/viaf/95723651,,,,36155,,,,,,,,
NAM1138,"Stephens, Jean Johnson",,"Stephens, Jean Johnson",,,,,,Seller,,,"Los Angeles, California",California,,,,,,,,,,,35993,,,ACQ246,,,,,
NAM1139,Frederick A. Stern,,Frederick A. Stern,,,,,,Seller,,,"New York, New York",New York,,,,,,,,,,,30697,,,ACQ343;ACQ341;ACQ342,,,,,
NAM1140,"Wild, Angenitus Martin de, 1899-1969","Wild, Angenitus Martin de",Wild,Angenitus Martin de,,1899-1969,1899,1969,Other,,,,,,,,,,42856034,http://viaf.org/viaf/42856034,,,,641,,,,,,,,
NAM1141,"Straet, Jan van der, 1523-1605","Straet, Jan van der",Straet,Jan van der,Jan van der Straet,1523-1605,1523,1605,Artist,,,,,,Flemish,Flemish,500011304,http://vocab.getty.edu/page/ulan/500011304,29699451,http://viaf.org/viaf/29699451,n84804240,http://id.loc.gov/authorities/names/n84804240,,2765,,,,,,,,
NAM1142,"Strigel, Bernhard, 1460/1461-1528","Strigel, Bernhard",Strigel,Bernhard,Bernhard Strigel,1460/1461-1528,1460,1528,Artist,,,,,,German,German,500028571,http://vocab.getty.edu/page/ulan/500028571,49494641,http://viaf.org/viaf/49494641,nr2003020097,http://id.loc.gov/authorities/names/nr2003020097,,1909,,,,,,,,
NAM1143,"Strozzi, Bernardo, 1581/1582-1644","Strozzi, Bernardo",Strozzi,Bernardo,Bernardo Strozzi,1581/1582-1644,1581,1644,Artist,,,,,,Genoese-Venetian,Italian,500115732,http://vocab.getty.edu/page/ulan/500115732,7657224,http://viaf.org/viaf/7657224,n82050793,http://id.loc.gov/authorities/names/n82050793,,1910,,,,,,,,
NAM1144,"Strozzi, Zanobi, 1412-1468","Strozzi, Zanobi",Strozzi,Zanobi,Zanobi Strozzi,1412-1468,1412,1628,Artist,,,,,,Italian,Italian,500003966,http://vocab.getty.edu/page/ulan/500003966,3382892,http://viaf.org/viaf/3382892,n2002018674,http://id.loc.gov/authorities/names/n2002018674,,15870,,,,,,,,
NAM1145,"Winkler, Friedrich, 1888-1965","Winkler, Friedrich",Winkler,Friedrich,,1888-1965,1888,1965,Other,,,,,,,,,,95296240 ,http://viaf.org/viaf/95296240 ,n87898675,http://id.loc.gov/authorities/names/n87898675,,,,,,,,,,
NAM1146,"Zeri, Federico, 1921-1998","Zeri, Federico",Zeri,Federico,,1921-1998,1921,1998,Other,,,,,,,,,,17237451,http://viaf.org/viaf/17237451,n50014073,http://id.loc.gov/authorities/names/n50014073,,,,,,,,,,
NAM1147,"Sustris, Lambert, 1515-1568","Sustris, Lambert",Sustris,Lambert,Lambert Sustris,1515-1568,1515,1568,Artist,,,,,,Dutch,Dutch,500021563,http://vocab.getty.edu/page/ulan/500021563,95814174; 314808698,http://viaf.org/viaf/95814174; http://viaf.org/viaf/314808698,n85278668,http://id.loc.gov/authorities/names/n85278668,,36846,,,,,,,,
NAM1148,"Duer, Strong, and Whitehead","Duer, Strong, and Whitehead","Duer, Strong, and Whitehead",,,,,,Other,,,,,,,,,,,,,,,,attorneys for SHKF,,,DOC16396,,,,
NAM1150,"Taddeo di Bartolo, c. 1362-c. 1422",Taddeo di Bartolo,Taddeo di Bartolo,,Taddeo di Bartolo,c. 1362-c. 1422,1357,1427,Artist,,,,,,Sienese,Italian,500029513,http://vocab.getty.edu/page/ulan/500029513,95863831; 292277692,http://viaf.org/viaf/95863831; http://viaf.org/viaf/292277692,nr91028538,http://id.loc.gov/authorities/names/nr91028538,,12493,,,,,,,,
NAM1152,"Tanzio da Varallo, c. 1575-1633",Tanzio da Varallo,Tanzio da Varallo,,Tanzio da Varallo,c. 1575-1633,1570,1633,Artist,,,,,,Piedmontese,Italian,500032527,http://vocab.getty.edu/page/ulan/500032527,30413193,http://viaf.org/viaf/30413193,nr92009925,http://id.loc.gov/authorities/names/nr92009925,,1921,alt: Antonio d'Enrico,,,,,,,
NAM1153,"Tassaert, Jean-Pierre-Antoine, 1727-1788","Tassaert, Jean-Pierre-Antoine",Tassaert,Jean-Pierre-Antoine,Jean-Pierre-Antoine Tassaert,1727-1788,1727,1788,Artist,,,,,,Flemish,Flemish,500054963,http://vocab.getty.edu/page/ulan/500054963,45112187,http://viaf.org/viaf/45112187,,,,2280,,,,,,,,
NAM1154,"Tassi, Agostino, 1565-1644","Tassi, Agostino",Tassi,Agostino,Agostino Tassi,1565-1644,1565,1644,Artist,,,,,,Italian,Italian,500029953,http://vocab.getty.edu/page/ulan/500029953,10758921; 311072589,http://viaf.org/viaf/10758921; http://viaf.org/viaf/311072589,nr91040091,http://id.loc.gov/authorities/names/nr91040091,,5666,,,,,,,,
NAM1156,"Tegliacci, Niccolò di Ser Sozzo, active c. 1334-died 1363","Tegliacci, Niccolò di Ser Sozzo",Tegliacci,Niccolò di Ser Sozzo,Niccolò di Ser Sozzo Tegliacci,active c. 1334-died 1363,1309,1363,Artist,,,,,,Sienese,Italian,500008706,http://vocab.getty.edu/page/ulan/500008706,95734228,http://viaf.org/viaf/95734228,,,,,,,,,3215,,,
NAM1157,"Telfair Museums, Savannah, Georgia",Telfair Museums,Telfair Museums,,,,,,Institution,Kress Gift Location,Current Owner,"Savannah, Georgia",Georgia,http://www.telfair.org,,,,,140099168,http://viaf.org/viaf/140099168,n95060553,http://id.loc.gov/authorities/names/n95060553,,26756,,,,,,,,
NAM1158,[E. Testa],,[E. Testa],,,,,,Seller,,,"Florence, Italy",Italy,,,,,,,,,,,,,,ACQ336,,,,,
NAM1159,"Thys, Pieter, 1624-1677","Thys, Pieter",Thys,Pieter,Pieter Thys,1624-1677,1624,1677,Artist,,,,,,Flemish,Flemish,500010930,http://vocab.getty.edu/page/ulan/500010930,87246650,http://viaf.org/viaf/87246650,,,,,,,,,,,,
NAM1160,"Tiepolo, Giovanni Battista, 1696-1770","Tiepolo, Giovanni Battista",Tiepolo,Giovanni Battista,Giovanni Battista Tiepolo,1696-1770,1696,1770,Artist,,,,,,Venetian,Italian,500018523,http://vocab.getty.edu/page/ulan/500018523,71399712,http://viaf.org/viaf/71399712,n80045041,http://id.loc.gov/authorities/names/n80045041,,1927,,,,,2845;2846;3166,,,
NAM1161,"Tiepolo, Giovanni Domenico, 1727-1804","Tiepolo, Giovanni Domenico",Tiepolo,Giovanni Domenico,Giovanni Domenico Tiepolo,1727-1804,1727,1804,Artist,,,,,,Venetian,Italian,500025154,http://vocab.getty.edu/page/ulan/500025154,46771018,http://viaf.org/viaf/46771018,n80045042,http://id.loc.gov/authorities/names/n80045042,,2776,,,,,,,,
NAM1162,"Tiepolo, Lorenzo Baldissera, 1736-1776","Tiepolo, Lorenzo Baldissera",Tiepolo,Lorenzo,Lorenzo Tiepolo,1736-1776,1736,1776,Artist,,,,,,Venetian,Italian,500014862,http://vocab.getty.edu/page/ulan/500014862,95772115 ; 24591092,http://viaf.org/viaf/95772115 ; http://viaf.org/viaf/24591092,nr94019158,http://id.loc.gov/authorities/names/nr94019158,,2777,,,,,,,,
NAM1164,"Tino di Camaino, c. 1285-1337",Tino di Camaino,Tino di Camaino,,Tino di Camaino,c. 1285-1337,1280,1337,Artist,,,,,,Tuscan,Italian,500004367,http://vocab.getty.edu/page/ulan/500004367,95707391; 79415215,http://viaf.org/viaf/95707391; http://viaf.org/viaf/79415215,n82060244,http://id.loc.gov/authorities/names/n82060244,,2281,,,,,,,,
NAM1165,"Tintoretto, Domenico, 1560-1635","Tintoretto, Domenico",Tintoretto,Domenico,Domenico Tintoretto,1560-1635,1560,1635,Artist,,,,,,Venetian,Italian,500031899,http://vocab.getty.edu/page/ulan/500031899,54417324,http://viaf.org/viaf/54417324,nr2003041267,http://id.loc.gov/authorities/names/nr2003041267,,6681,,,,,,,,
NAM1166,"Tintoretto, Jacopo, 1518/1519-1594","Tintoretto, Jacopo",Tintoretto,Jacopo,Jacopo Tintoretto,1518/1519-1594,1518,1594,Artist,,,,,,Venetian,Italian,500011407,http://vocab.getty.edu/page/ulan/500011407,95161574,http://viaf.org/viaf/95161574,n50011866,http://id.loc.gov/authorities/names/n50011866,,1929,alt: Domenico Robusti,,,,508;1706;2025;2574;2940;3072;3244;3303;3306;3335;3439;3441,,,
NAM1167,"Titian, 1488/1490-1576",Titian,Titian,,Titian,1488/1490-1576,1488,1576,Artist,,,,,,Venetian,Italian,500031075,http://vocab.getty.edu/page/ulan/500031075,62677269; 61533439,http://viaf.org/viaf/62677269; http://viaf.org/viaf/61533439,n79074519,http://id.loc.gov/authorities/names/n79074519,,1932,alt: Tiziano Vecellio,,,,2961,,,
NAM1168,"Santi di Tito, 1536-1603",Santi di Tito,Santi di Tito,,Santi di Tito,1536-1603,1536,1603,Artist,,,,,,Italian,Italian,500118930,http://vocab.getty.edu/page/ulan/500118930,77109328,http://viaf.org/viaf/77109328,n81085877,http://id.loc.gov/authorities/names/n81085877,,28317,,,,,,,,
NAM1170,"Tommaso, active 15th century",Tommaso,Tommaso,,Tommaso,active 15th century,1400,1499,Artist,,,,,,Italian,Italian,500008728,http://vocab.getty.edu/page/ulan/500008728,3789154867601660000000,http://viaf.org/viaf/3.78915486760166E+21,,,,,,,,,2730,,,
NAM1171,"Tommaso da Modena, 1325/1326-before 1379",Tommaso da Modena,Tommaso da Modena,,Tommaso da Modena,1325/1326-before 1379,1325,1379,Artist,,,,,,Italian,Italian,500015314,http://vocab.getty.edu/page/ulan/500015314,95774905,http://viaf.org/viaf/95774905,n83049501,http://id.loc.gov/authorities/names/n83049501,,12492,,,,,,,,
NAM1172,"Torbido, Francesco, c. 1487-c. 1562","Torbido, Francesco",Torbido,Francesco,Francesco Torbido,c. 1487-c. 1562,1482,1567,Artist,,,,,,Italian,Italian,500004923,http://vocab.getty.edu/page/ulan/500004923,89970022,http://viaf.org/viaf/89970022,no2006066616,http://id.loc.gov/authorities/names/no2006066616,,37553,,,,,,,,
NAM1173,"Torrigiano, Pietro, 1472-1528","Torrigiano, Pietro",Torrigiano,Pietro,Pietro Torrigiano,1472-1528,1472,1528,Artist,,,,,,Italian,Italian,500017371,http://vocab.getty.edu/page/ulan/500017371,47573315,http://viaf.org/viaf/47573315,nr89014847,http://id.loc.gov/authorities/names/nr89014847,,2282,,,,,,,,
NAM1175,"Tosini, Michele, 1507-1577","Tosini, Michele",Tosini,Michele,Michele Tosini,1507-1577,1507,1577,Artist,,,,,,Italian,Italian,500007289,http://vocab.getty.edu/page/ulan/500007289,77194031,http://viaf.org/viaf/77194031,nr95044105,http://id.loc.gov/authorities/names/nr95044105,,37051,,,,,,,,
NAM1176,"Touzé, Jacques Louis François, 1747-1807","Touzé, Jacques Louis François",Touzé,Jacques Louis François,Jacques Louis François Touzé,1747-1807,1747,1807,Artist,,,,,,French,French,500030147,http://vocab.getty.edu/page/ulan/500030147,64275591,http://viaf.org/viaf/64275591,n97877046,http://id.loc.gov/authorities/names/n97877046,,2780,,,,,,,,
NAM1177,"Tozzi, Piero",,"Tozzi, Piero",,,,,,Seller,,,"New York, New York",New York,,,,,,,,,,,24855,,,ACQ167;ACQ168,,,,,
NAM1178,"Traversi, Gaspare, 1722-1770","Traversi, Gaspare",Traversi,Gaspare,Gaspare Traversi,1722-1770,1722,1770,Artist,,,,,,Italian,Italian,500011841,http://vocab.getty.edu/page/ulan/500011841,95753170; 69799223,http://viaf.org/viaf/95753170; http://viaf.org/viaf/69799223,nr2003031942,http://id.loc.gov/authorities/names/nr2003031942,,36446,,,,,,,,
NAM1180,"Tucher, Hans Christopher, Baron",,"Tucher, Hans Christopher, Baron",,,,,,Seller,,,"New York, New York",New York,,,,,,,,,,,36034,,,ACQ258,,,,,
NAM1181,"Tura, Cosmè, c. 1433-1495","Tura, Cosmè",Tura,Cosmè,Cosmè Tura,c. 1433-1495,1428,1495,Artist,,,,,,Ferrarese,Italian,500022434,http://vocab.getty.edu/page/ulan/500022434,95819454; 47558264,http://viaf.org/viaf/95819454; http://viaf.org/viaf/47558264,n86083336,http://id.loc.gov/authorities/names/n86083336,,1938,,,,,1690,,,
NAM1182,"Turin 16th Century, 16th century",Turin 16th Century,Turin 16th Century,,Turin 16th Century,16th century,1500,1599,Artist,,,,,,Italian,Italian,,,,,,,,8320,,,,,,,,
NAM1183,"Tuscan 13th Century, 13th century",Tuscan 13th Century,Tuscan 13th Century,,Tuscan 13th Century,13th century,1200,1299,Artist,,,,,,Italian,Italian,,,,,,,,46133,,,,,,,,
NAM1184,"Tuscan 15th Century, 15th century",Tuscan 15th Century,Tuscan 15th Century,,Tuscan 15th Century,15th century,1400,1499,Artist,,,,,,Italian,Italian,,,,,,,,8308,,,,,,,,
NAM1185,"Tyrolean 15th Century, 15th century",Tyrolean 15th Century,Tyrolean 15th Century,,Tyrolean 15th Century,15th century,1400,1499,Artist,,,,,,German,German,,,,,,,,8369,,,,,,,,
NAM1186,"Uccello, Paolo, 1396/1397-1475","Uccello, Paolo",Uccello,Paolo,Paolo Uccello,1396/1397-1475,1396,1475,Artist,,,,,,Florentine,Italian,,,,,,,,12829,,,,,,,,
NAM1187,"Ugolino da Siena, active 1317-1327",Ugolino da Siena,Ugolino da Siena,,Ugolino da Siena,active 1317-1327,1297,1337,Artist,,,,,,Sienese,Italian,500008502,http://vocab.getty.edu/page/ulan/500008502,95732987; 5994681,http://viaf.org/viaf/95732987; http://viaf.org/viaf/5994681,nr91028515,http://id.loc.gov/authorities/names/nr91028515,,12473,,,,,3351,,,
NAM1188,"Ulocrino, active early 16th century",Ulocrino,Ulocrino,,Ulocrino,active early 16th century,1500,1550,Artist,,,,,,Paduan,Italian,500327315,http://vocab.getty.edu/page/ulan/500327315,309813234,http://viaf.org/viaf/309813234,,,,2287,,,,,,,,
NAM1189,"Ulrich, Boas, 1550-1623","Ulrich, Boas",Ulrich,Boas,Boas Ulrich,1550-1623,1550,1623,Artist,,,,,,German,German,500175851,http://vocab.getty.edu/page/ulan/500175851,147655156; 44845715,http://viaf.org/viaf/147655156; http://viaf.org/viaf/44845715,n85082579,http://id.loc.gov/authorities/names/n85082579,,2335,,,,,,,,
NAM1190,"University of Arizona Museum of Art, Tucson, Arizona",University of Arizona Museum of Art,University of Arizona Museum of Art,,,,,,Institution,Kress Regional Collection,Current Owner,"Tucson, Arkansasizona",Arizona,http://artmuseum.arizona.edu/,,,,,158809623,http://viaf.org/viaf/158809623,n80033987,http://id.loc.gov/authorities/names/n80033987,,15088,,,,,,,,
NAM1191,"University of California Los Angeles, Los Angeles, California",University of California Los Angeles,University of California Los Angeles,,,,,,Institution,Kress Gift Location,Current Owner,"Los Angeles, California",California,http://hammer.ucla.edu/,,,,,132228110,http://viaf.org/viaf/132228110,n79055331,http://id.loc.gov/authorities/names/n79055331,,11777,,,,,,,,
NAM1192,"University of the Pacific, Stockton, California",University of the Pacific,University of the Pacific,,,,,,Institution,Kress Gift Location,Former Owner,"Stockton, California",California,https://www.pacific.edu/,,,,,,,,,,37800,,,,,,,,
NAM1193,Unknown,Unknown,Unknown,,,,,,Institution,,,,,,,,,,,,,,,,,,,,,,,
NAM1194,Unknown Artist,Unknown Artist,Unknown Artist,,Unknown Artist,,,,Artist,,,,,,,,,,,,,,,37320,,,,,,,,
NAM1196,"Utili, Giovanni Battista, c. 1465-1516","Utili, Giovanni Battista",Utili,Giovanni Battista,Giovanni Battista Utili,c. 1465-1516,1460,1516,Artist,,,,,,Florentine,Italian,500005933,http://vocab.getty.edu/page/ulan/500005933,95717070,http://viaf.org/viaf/95717070,,,,12968,alt: Giovanni Battista Bertucci I,,,,2591;2646;3376;3463,,,
NAM1197,"Valdés Leal, Juan de, 1622-1690","Valdés Leal, Juan de",Valdés Leal,Juan de,Juan de Valdés Leal,1622-1690,1622,1690,Artist,,,,,,Spanish,Spanish,500025701,http://vocab.getty.edu/page/ulan/500025701,66552499,http://viaf.org/viaf/66552499,nr91011641,http://id.loc.gov/authorities/names/nr91011641,,1946,,,,,,,,
NAM1199,Van Diemen-Lilienfeld Galleries,,Van Diemen-Lilienfeld Galleries,,,,,,Seller,,,"New York, New York",New York,,,,,,146465217,http://viaf.org/viaf/146465217,nr00013758,http://id.loc.gov/authorities/names/nr00013758,,8523,,,ACQ259;ACQ261,,,,,
NAM1200,"Vanderbilt University Fine Arts Gallery, Nashville, Tennessee",Vanderbilt University Fine Arts Gallery,Vanderbilt University Fine Arts Gallery,,,,,,Institution,Kress Study Collection,Current Owner,"Nashville, Tennessee",Tennessee,https://www.vanderbilt.edu/gallery/,,,,,145867347,http://viaf.org/viaf/145867347,nr98003710,http://id.loc.gov/authorities/names/nr98003710,,35513,,,,,,,,
NAM1201,"Vandercruse Lacroix, Roger, 1728-1799","Vandercruse Lacroix, Roger",Vandercruse Lacroix,Roger,Roger Vandercruse Lacroix,1728-1799,1728,1799,Artist,,,,,,French,French,500007075,http://vocab.getty.edu/page/ulan/500007075,3356722,http://viaf.org/viaf/3356722,no2001014459,http://id.loc.gov/authorities/names/no2001014459,,,,,,,,,,
NAM1202,"Vanni, Andrea di, c. 1330-1413","Vanni, Andrea di",Vanni,Andrea di,Andrea di Vanni,c. 1330-1413,1325,1413,Artist,,,,,,Sienese,Italian,500031690,http://vocab.getty.edu/page/ulan/500031690,95876927; 44573230,http://viaf.org/viaf/95876927; http://viaf.org/viaf/44573230,nr91028537,http://id.loc.gov/authorities/names/nr91028537,,12914,,,,,,,,
NAM1203,"Vanni, Lippo, active 1344-1376","Vanni, Lippo",Vanni,Lippo,Lippo Vanni,active 1344-1376,1324,1386,Artist,,,,,,Sienese,Italian,500031271,http://vocab.getty.edu/page/ulan/500031271,51639197,http://viaf.org/viaf/51639197,nr2004005014,http://id.loc.gov/authorities/names/nr2004005014,,4667,,,,,2523,,,
NAM1204,"Vassallo, Antonio Maria, c. 1620-1664/1673","Vassallo, Antonio Maria",Vassallo,Antonio Maria,Antonio Maria Vassallo,c. 1620-1664/1673,1615,1673,Artist,,,,,,Genoese,Italian,500029421,http://vocab.getty.edu/page/ulan/500029421,95863245,http://viaf.org/viaf/95863245,,,,1949,,,,,,,,
NAM1205,"Vecchia, Pietro della, 1602/1603-1676","Vecchia, Pietro della",Vecchia,Pietro della,Pietro della Vecchia,1602/1603-1676,1602,1676,Artist,,,,,,Venetian,Italian,500012994,http://vocab.getty.edu/page/ulan/500012994,89126346,http://viaf.org/viaf/89126346,nr88007296,http://id.loc.gov/authorities/names/nr88007296,,6893,,,,,,,,
NAM1206,"Vecchietta, c. 1412-1480",Vecchietta,Vecchietta,,Vecchietta,c. 1412-1480,1407,1480,Artist,,,,,,Sienese,Italian,500018022,http://vocab.getty.edu/page/ulan/500018022,88768321,http://viaf.org/viaf/88768321,nr91029520,http://id.loc.gov/authorities/names/nr91029520,,2288,,,,,2752;3396,,,
NAM1207,"Vecellio, Francesco, 1475-1560","Vecellio, Francesco",Vecellio,Francesco,Francesco Vecellio,1475-1560,1475,1560,Artist,,,,,,Italian,Italian,500005079,http://vocab.getty.edu/page/ulan/500005079,95711809,http://viaf.org/viaf/95711809,,,,37046,,,,,,,,
NAM1208,"Velázquez, Diego, 1599-1660","Velázquez, Diego",Velázquez,Diego,Diego Velázquez,1599-1660,1599,1660,Artist,,,,,,Spanish,Spanish,500016881,http://vocab.getty.edu/page/ulan/500016881,76324831,http://viaf.org/viaf/76324831,n79063457,http://id.loc.gov/authorities/names/n79063457,,1950,,,,,2220,,,
NAM1209,Venetian 14th Century,Venetian 14th Century,Venetian 14th Century,,Venetian 14th Century,,1300,1399,Artist,,,,,,Italian,Italian,,,,,,,,8289,,,,,3433,,,
NAM1210,Venetian 15th Century,Venetian 15th Century,Venetian 15th Century,,Venetian 15th Century,,1400,1499,Artist,,,,,,Italian,Italian,,,,,,,,8299,,,,,,,,
NAM1211,Venetian 16th Century,Venetian 16th Century,Venetian 16th Century,,Venetian 16th Century,,1500,1599,Artist,,,,,,Italian,Italian,,,,,,,,8312,,,,,2962;3254,,,
NAM1212,Venetian 18th Century,Venetian 18th Century,Venetian 18th Century,,Venetian 18th Century,,1700,1799,Artist,,,,,,Italian,Italian,,,,,,,,8334,,,,,,,,
NAM1213,Veneto-Islamic 16th Century,Veneto-Islamic 16th Century,Veneto-Islamic 16th Century,,Veneto-Islamic 16th Century,,1500,1599,Artist,,,,,,Veneto-Islamic,Italian,,,,,,,,8325,,,,,,,,
NAM1214,"Veneziano, Jacometto, active c. 1472-1497","Veneziano, Jacometto",Veneziano,Jacometto,Jacometto Veneziano,active c. 1472-1497,1447,1507,Artist,,,,,,Italian,Italian,500020119,http://vocab.getty.edu/page/ulan/500020119,65061828,http://viaf.org/viaf/65061828,,,,23103,,,,,,,,
NAM1217,[Venturi],,[Venturi],,,,,,Seller,,,,,,,,,,,,,,,,,,ACQ374,,,,,
NAM1218,"Vernet, Horace, 1789-1863","Vernet, Horace",Vernet,Horace,Horace Vernet,1789-1863,1789,1863,Artist,,,,,,French,French,500024243,http://vocab.getty.edu/page/ulan/500024243,22149840,http://viaf.org/viaf/22149840,n82070688,http://id.loc.gov/authorities/names/n82070688,,3284,,,,,,,,
NAM1219,Verona 14th Century,Verona 14th Century,Verona 14th Century,,Verona 14th Century,,1300,1399,Artist,,,,,,Italian,Italian,,,,,,,,8288,,,,,,,,
NAM1220,"Verona, Filippo da, active 1509-1514","Verona, Filippo da",Verona,Filippo da,Filippo da Verona,active 1509-1514,1489,1524,Artist,,,,,,Italian,Italian,500029075,http://vocab.getty.edu/page/ulan/500029075,95861160,http://viaf.org/viaf/95861160,,,,37012,,,,,,,,
NAM1221,"Verona, Giovanni, active late 19th century","Verona, Giovanni",Verona,Giovanni,Giovanni Verona,active late 19th century,1850,1925,Artist,,,,,,Italian,Italian,,,,,,,,5937,,,,,,,,
NAM1222,"Veronese, 1528-1588",Veronese,Veronese,,Veronese,1528-1588,1528,1588,Artist,,,,,,Venetian,Italian,500021218,http://vocab.getty.edu/page/ulan/500021218,95162605,http://viaf.org/viaf/95162605,n79040166,http://id.loc.gov/authorities/names/n79040166,,1952,,,,,2855,,,
NAM1223,"Vetri, Domenico di Polo di Angelo de', after 1480-1547","Vetri, Domenico di Polo di Angelo de' ",Vetri,Domenico di Polo di Angelo de',Domenico di Polo di Angelo de' Vetri,after 1480-1547,1480,1547,Artist,,,,,,Florentine,Italian,500061582,http://vocab.getty.edu/page/ulan/500061582,96098421,http://viaf.org/viaf/96098421,,,,2087,,,,,,,,
NAM1224,"Vicentino, Antonio, active second quarter 16th century","Vicentino, Antonio",Vicentino,Antonio,Antonio Vicentino,active second quarter 16th century,1525,1575,Artist,,,,,,Italian,Italian,500017794,http://vocab.getty.edu/page/ulan/500017794,95790306,http://viaf.org/viaf/95790306,,,,2291,,,,,,,,
